using device: cuda:0
reading train images...
preprocessing train volumes...
cropping train volumes...
padding train volumes...
resizing train volumes...
normalizing train volumes...
done creating train dataset
reading validation images...
preprocessing validation volumes...
cropping validation volumes...
padding validation volumes...
resizing validation volumes...
normalizing validation volumes...
done creating validation dataset
epoch 1 | loss: 0.8168336528425033
epoch 72 | val_loss: 0.3398000115440005
epoch 72 | val_dsc: 0.8195332954317758
epoch 73 | loss: 0.028798356652259827
epoch 73 | val_loss: 0.3346921460969107
epoch 73 | val_dsc: 0.8303658787379108
epoch 74 | loss: 0.028973274792616185
epoch 74 | val_loss: 0.3287517087800162
epoch 74 | val_dsc: 0.8243278268049352
epoch 75 | loss: 0.02862877484697562
epoch 75 | val_loss: 0.3447569466772534
epoch 75 | val_dsc: 0.8207864596674617
epoch 76 | loss: 0.028676488651679113
epoch 76 | val_loss: 0.30055890196845647
epoch 76 | val_dsc: 0.8397132767361489
epoch 77 | loss: 0.028311864401285466
epoch 77 | val_loss: 0.32571432420185636
epoch 77 | val_dsc: 0.8289710710152688
epoch 78 | loss: 0.027893762175853435
epoch 78 | val_loss: 0.3628466640199934
epoch 78 | val_dsc: 0.8075588345446791
epoch 79 | loss: 0.027762283499424275
epoch 79 | val_loss: 0.3471027584302993
epoch 79 | val_dsc: 0.8148988877794379
epoch 80 | loss: 0.02758293799482859
epoch 80 | val_loss: 0.3663955671446664
epoch 80 | val_dsc: 0.8149433413192909
epoch 81 | loss: 0.02874135684508544
epoch 81 | val_loss: 0.3165032352719988
epoch 81 | val_dsc: 0.8288855799386603
epoch 82 | loss: 0.026924636501532335
epoch 82 | val_loss: 0.33153518040974933
epoch 82 | val_dsc: 0.8203441741014332
epoch 83 | loss: 0.02646003835476362
epoch 83 | val_loss: 0.33819966940652757
epoch 83 | val_dsc: 0.8269659813794787
epoch 84 | loss: 0.026538914499374535
epoch 84 | val_loss: 0.33726922954831806
epoch 84 | val_dsc: 0.8281482180374136
epoch 85 | loss: 0.02660473923270519
epoch 85 | val_loss: 0.28273251226970125
epoch 85 | val_dsc: 0.839619648456169
epoch 86 | loss: 0.02640264997115502
epoch 86 | val_loss: 0.3341303183918908
epoch 86 | val_dsc: 0.8308733165720332
epoch 87 | loss: 0.026695919724611137
epoch 87 | val_loss: 0.34337126924878075
epoch 87 | val_dsc: 0.8170469864564242
epoch 88 | loss: 0.02720956217784148
epoch 88 | val_loss: 0.3237522641817729
epoch 88 | val_dsc: 0.836725063589323
epoch 89 | loss: 0.028709589288784906
epoch 89 | val_loss: 0.2993857803798857
epoch 89 | val_dsc: 0.8464134901170631
epoch 90 | loss: 0.02669574234348077
epoch 90 | val_loss: 0.3341704947607858
epoch 90 | val_dsc: 0.8229011292965197
epoch 91 | loss: 0.02592008990737108
epoch 91 | val_loss: 0.308165811357044
epoch 91 | val_dsc: 0.8317982160782451
epoch 92 | loss: 0.025663239164994314
epoch 92 | val_loss: 0.32154011442547753
epoch 92 | val_dsc: 0.8285238986448237
epoch 93 | loss: 0.025426851442227
epoch 93 | val_loss: 0.3251216553506397
epoch 93 | val_dsc: 0.8268437812603923
epoch 94 | loss: 0.024884733443076793
epoch 94 | val_loss: 0.3123770242645627
epoch 94 | val_dsc: 0.8406043011449211
epoch 95 | loss: 0.024799251212523535
epoch 95 | val_loss: 0.303987307207925
epoch 95 | val_dsc: 0.827984334923436
epoch 96 | loss: 0.02436279648771653
epoch 96 | val_loss: 0.3048482934633891
epoch 96 | val_dsc: 0.8331033540011841
epoch 97 | loss: 0.02443138022835438
epoch 97 | val_loss: 0.3239679904211135
epoch 97 | val_dsc: 0.8308830945603033
epoch 98 | loss: 0.024206645213640653
epoch 98 | val_loss: 0.3112537662188212
epoch 98 | val_dsc: 0.8375335321837521
epoch 99 | loss: 0.02435308866775953
epoch 99 | val_loss: 0.32672070889245897
epoch 99 | val_dsc: 0.837217245125718
epoch 100 | loss: 0.024408204910846856
epoch 100 | val_loss: 0.3027781390008472
epoch 100 | val_dsc: 0.8357001729867843

Best validation mean DSC: 0.866975

Total elapsed time: 7223.43 seconds
